p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	species
2.94669847270645e-297	4.60347676804553	0.103	0.004	1.50667639607953e-292	Ocupat-v02-G033840	Ocupat
0	4.51171283389907	0.287	0.011	0	Ocupat-v02-G022064	Ocupat
0	4.50867962735991	0.208	0.009	0	Ocupat-v02-G027970	Ocupat
0	4.49779590164968	0.149	0.005	0	Ocupat-v02-G000050	Ocupat
0	4.44363025704573	0.306	0.008	0	Ocupat-v02-G013511	Ocupat
0	4.42788509921321	0.208	0.008	0	Ocupat-v02-G026717	Ocupat
0	4.41060646670156	0.249	0.013	0	Ocupat-v02-G032697	Ocupat
0	4.34623106649144	0.115	0.004	0	Ocupat-v02-G024035	Ocupat
0	4.21640869088784	0.393	0.013	0	Ocupat-v02-G034902	Ocupat
0	4.19165856134306	0.128	0.006	0	Ocupat-v02-G009044	Ocupat
6.27588273966177e-314	4.07314049950725	0.129	0.007	3.20892160361646e-309	Ocupat-v02-G041063	Ocupat
1.11696889303759e-282	4.06535391491977	0.1	0.004	5.71117364699051e-278	Ocupat-v02-G022469	Ocupat
0	4.0574463162399	0.207	0.009	0	Ocupat-v02-G035558	Ocupat
0	4.04606522054875	0.177	0.006	0	Ocupat-v02-G011917	Ocupat
0	4.01637312586803	0.276	0.014	0	Ocupat-v02-G005463	Ocupat
0	3.88304518875422	0.29	0.02	0	Ocupat-v02-G020736	Ocupat
0	3.84313100824832	0.326	0.021	0	Ocupat-v02-G029556	Ocupat
0	3.83364596063326	0.188	0.012	0	Ocupat-v02-G006896	Ocupat
0	3.79252626681724	0.315	0.02	0	Ocupat-v02-G027819	Ocupat
0	3.73544864639493	0.356	0.027	0	Ocupat-v02-G003796	Ocupat
0	3.71524990820489	0.144	0.004	0	Ocupat-v02-G038984	Ocupat
0	3.68609144557632	0.494	0.04	0	Ocupat-v02-G040394	Ocupat
0	3.60870358523586	0.148	0.007	0	Ocupat-v02-G032617	Ocupat
6.82189462339406e-285	3.52972762843368	0.136	0.009	3.48810293988762e-280	Ocupat-v02-G043181	Ocupat
2.54437871062153e-286	3.48980686038225	0.301	0.051	1.30096627852789e-281	Ocupat-orphan-2647	Ocupat
0	3.43511386119823	0.259	0.02	0	Ocupat-v02-G036714	Ocupat
1.43569117397083e-272	3.42834218094765	0.151	0.013	7.34083254163024e-268	Ocupat-v02-G017131	Ocupat
0	3.41220531625717	0.567	0.086	0	Ocupat-v02-G038036	Ocupat
1.92114804352077e-130	3.32205161956641	0.135	0.021	9.82302206132606e-126	Ocupat-v02-G008051	Ocupat
2.25429626110806e-259	3.31694050009151	0.172	0.017	1.15264422126716e-254	Ocupat-v02-G008314	Ocupat
6.73711456617787e-177	3.27294192179712	0.131	0.015	3.44475404883241e-172	Ocupat-v02-G010472	Ocupat
0	3.2605690746871	0.242	0.028	0	Ocupat-v02-G042586	Ocupat
0	3.25200302536358	0.293	0.013	0	Ocupat-v02-G004815	Ocupat
0	3.22384992783812	0.377	0.054	0	Ocupat-v02-G036849	Ocupat
0	3.20984216717669	0.438	0.071	0	Ocupat-v02-G027974	Ocupat
5.17996919158101e-184	3.20731679512424	0.125	0.013	2.64857004734728e-179	Ocupat-v02-G024779	Ocupat
0	3.16860681738398	0.308	0.025	0	Ocupat-v02-G034359	Ocupat
5.46901479526694e-147	3.12248021796592	0.105	0.011	2.79636195496794e-142	Ocupat-v02-G036464	Ocupat
0	3.09012297393369	0.546	0.056	0	Ocupat-v02-G029328	Ocupat
0	3.07653832113707	0.215	0.022	0	Ocupat-v02-G009265	Ocupat
1.98578400037046e-278	3.03938830562485	0.147	0.011	1.01535121722942e-273	Ocupat-v02-G027831	Ocupat
0	3.00077745001652	0.335	0.026	0	Ocupat-v02-G039541	Ocupat
0	2.93768175781508	0.292	0.017	0	Ocupat-v02-G034904	Ocupat
4.97652407571493e-246	2.9361681713077	0.166	0.017	2.5445465251538e-241	Ocupat-v02-G000289	Ocupat
0	2.92717966122415	0.514	0.105	0	Ocupat-v02-G026727	Ocupat
2.85109187144639e-210	2.89478566776159	0.195	0.028	1.45779178478925e-205	Ocupat-orphan-597	Ocupat
2.77048961478451e-74	2.85702010437629	0.154	0.042	1.41657904493547e-69	Ocupat-v02-G033221	Ocupat
0	2.81875077683874	0.411	0.057	0	Ocupat-v02-G003416	Ocupat
4.90527005919182e-174	2.81220662354088	0.105	0.01	2.50811363396537e-169	Ocupat-v02-G026790	Ocupat
2.71628898089869e-141	2.80767938351553	0.112	0.014	1.38886571882331e-136	Ocupat-v02-G000049	Ocupat
0	2.77590676381303	0.219	0.021	0	Ocupat-v02-G029327	Ocupat
4.70703935605934e-277	2.70545620496653	0.27	0.041	2.4067562931467e-272	Ocupat-v02-G007607	Ocupat
4.09252739279296e-308	2.70491900215237	0.112	0.005	2.09255018120897e-303	Ocupat-v02-G012247	Ocupat
