p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	species
6.51417625952932e-110	2.12765956423149	0.256	0.046	3.24086783087843e-105	Spis-XP-022805298-1	Spis
2.44052259851102e-117	2.12572857059701	0.394	0.1	1.21418439798522e-112	Spis-XP-022807817-1	Spis
9.56013864238556e-53	2.09884306596748	0.18	0.044	4.75626457597324e-48	Spis-XP-022800015-1	Spis
1.15963337601995e-21	2.08936919179012	0.11	0.036	5.76929200903688e-17	Spis-XP-022780307-1	Spis
2.44788215108587e-110	2.05275419591244	0.299	0.062	1.21784584898673e-105	Spis-XP-022803370-1	Spis
7.5348173890254e-66	2.04031241762896	0.207	0.048	3.74864699921403e-61	Spis-orphan-peak-13842	Spis
8.94072080546512e-34	2.03561994394785	0.111	0.027	4.44809800792695e-29	Spis-XP-022798902-1	Spis
1.0314796349431e-41	2.03009279590658	0.184	0.055	5.13171433180543e-37	Spis-XP-022777516-1	Spis
1.79449686814656e-40	2.02023731850395	0.122	0.027	8.92780136871594e-36	Spis-XP-022806022-1	Spis
7.16733508280996e-50	2.00200217454364	0.234	0.073	3.56582087704878e-45	Spis-XP-022780004-1	Spis
6.16850700475424e-75	1.99432167647718	0.146	0.022	3.06889391993528e-70	Spis-XP-022785567-1	Spis
2.4555430919146e-71	1.98915367735114	0.256	0.066	1.22165724365843e-66	Spis-XP-022789785-1	Spis
3.58051934778989e-82	1.97142251887556	0.297	0.077	1.78134418071895e-77	Spis-XP-022778944-1	Spis
2.89960859887713e-36	1.96631564523469	0.107	0.024	1.44258427402736e-31	Spis-XP-022791530-1	Spis
1.16646688306942e-70	1.95921250418862	0.175	0.033	5.80328938995866e-66	Spis-XP-022798140-1	Spis
1.19277590135216e-184	1.94860712086159	0.405	0.07	5.93417938681711e-180	Spis-XP-022803859-1	Spis
3.07279370755521e-46	1.94094407377184	0.205	0.061	1.52874559744579e-41	Spis-XP-022783880-1	Spis
8.71417429092609e-57	1.9382778745905	0.219	0.059	4.33538885147864e-52	Spis-XP-022805683-1	Spis
1.50415606007606e-49	1.93672354531263	0.148	0.033	7.48332681448441e-45	Spis-XP-022794903-1	Spis
2.43970258514891e-47	1.93006838736566	0.188	0.052	1.21377643313744e-42	Spis-XP-022779020-1	Spis
1.35852081887486e-28	1.92264080634999	0.148	0.048	6.75877692598431e-24	Spis-XP-022799194-1	Spis
4.32026602872206e-44	1.9105722949586	0.102	0.018	2.14937555194951e-39	Spis-XP-022790792-1	Spis
1.00516304795262e-25	1.90355653994222	0.113	0.033	5.00078667986909e-21	Spis-XP-022809767-1	Spis
1.31320450594473e-19	1.88871003980248	0.103	0.034	6.53332373752563e-15	Spis-XP-022790441-1	Spis
2.66393983530843e-27	1.87951449586995	0.114	0.033	1.3253367074643e-22	Spis-XP-022778272-1	Spis
4.95163630748646e-55	1.86392196273333	0.124	0.022	2.46348857933759e-50	Spis-XP-022784139-1	Spis
6.69276768488593e-45	1.84403611489475	0.24	0.081	3.3297188509076e-40	Spis-XP-022789246-1	Spis
2.38471016670029e-83	1.84104452191641	0.386	0.124	1.18641715503506e-78	Spis-XP-022789096-1	Spis
5.93337874409288e-83	1.83635896272762	0.377	0.119	2.95191525897365e-78	Spis-XP-022779130-1	Spis
9.08887600741699e-29	1.83240790740392	0.108	0.028	4.52180670245003e-24	Spis-XP-022785597-1	Spis
4.14972985161758e-145	1.83084937023178	0.507	0.128	2.06453209847826e-140	Spis-XP-022806326-1	Spis
1.08882162726008e-23	1.82224652739915	0.114	0.036	5.41699647778163e-19	Spis-XP-022796196-1	Spis
3.10073065398953e-33	1.81392509229169	0.119	0.03	1.54264450766633e-28	Spis-XP-022790810-1	Spis
2.32396699842907e-50	1.81251284822894	0.107	0.018	1.15619682138844e-45	Spis-orphan-peak-4398	Spis
3.53579374787324e-29	1.80246636993628	0.102	0.025	1.75909274750442e-24	Spis-XP-022802102-1	Spis
4.17537851162861e-61	1.79809827508625	0.25	0.07	2.07729256332035e-56	Spis-XP-022789186-1	Spis
2.61199190295827e-33	1.79470578046697	0.165	0.052	1.29949209164077e-28	Spis-XP-022805917-1	Spis
3.28311869055138e-57	1.7919607031138	0.157	0.033	1.63338437973622e-52	Spis-XP-022806921-1	Spis
4.12755994521252e-34	1.79006387756774	0.172	0.055	2.05350234834268e-29	Spis-XP-022800025-1	Spis
9.02915648910627e-32	1.78766788309305	0.124	0.033	4.49209564489526e-27	Spis-orphan-peak-968	Spis
4.44051711478863e-34	1.78540417173801	0.1	0.022	2.20920166977849e-29	Spis-XP-022781782-1	Spis
2.08447266420237e-28	1.78452912107795	0.108	0.029	1.03704599516732e-23	Spis-LOC111335950	Spis
3.83341603205519e-34	1.75805828638219	0.116	0.028	1.90716281010778e-29	Spis-XP-022781102-1	Spis
1.03860645432923e-110	1.75237594896985	0.477	0.148	5.16717097093334e-106	Spis-XP-022803680-1	Spis
1.47246430226637e-41	1.73151003799463	0.186	0.055	7.32565715020544e-37	Spis-XP-022787810-1	Spis
6.13418742993741e-34	1.72752384259381	0.186	0.063	3.05181958826816e-29	Spis-XP-022793614-1	Spis
1.30909075152738e-12	1.71417883694103	0.121	0.055	6.51285739792386e-08	Spis-XP-022806737-1	Spis
9.78092140375779e-131	1.71176663770029	0.585	0.182	4.86610620758354e-126	Spis-XP-022785063-1	Spis
1.58528003804448e-38	1.70867542021309	0.18	0.054	7.8869267172751e-34	Spis-XP-022798948-1	Spis
4.02756172177034e-68	1.69592458158013	0.203	0.044	2.00375223219796e-63	Spis-orphan-peak-722	Spis
9.7916008184801e-16	1.68334467347577	0.103	0.039	4.87141932320203e-11	Spis-XP-022790814-1	Spis
7.23435658367898e-27	1.67304528257987	0.148	0.05	3.59916474394613e-22	Spis-XP-022799910-1	Spis
